Date,Region,Median Sale Price,Homes Sold,New Listings,Inventory,Days on Market,Days on Market MoM,Days on Market YoY
2019-11-30,Burien,500,37,11,43,37,7,2
2019-11-30,Seattle,675,861,335,977,35,10,-2
2019-11-30,Des Moines,430,35,16,50,29,1,-20
2019-11-30,Kent,435,123,62,113,22,6,-10
2019-11-30,Snoqualmie,678,22,8,9,25,6,-20
2019-11-30,Mercer Island,1380,27,3,38,37,20,8
2019-11-30,Woodinville,810,54,12,36,38,19,1
2019-11-30,Seattle,570,3681,1564,3486,32,9,-8
2019-11-30,Puyallup,378,180,100,159,19,-2,-27
2019-12-31,Tukwila,386,18,8,12,60,27,42
2019-12-31,Woodinville,853,34,22,22,48,10,-9
2019-12-31,Mountlake Terrace,439,20,22,14,15,-12,-9
2019-12-31,Redmond,785,51,90,77,57,34,-3
2019-12-31,Bainbridge Island,681,29,22,46,52,0,-20
2019-12-31,Kenmore,595,28,25,22,70,19,4
2019-12-31,Federal Way,413,80,59,50,11,-18,-20
2019-12-31,Seattle,698,612,712,842,45,10,-2
2019-12-31,Tacoma,347,303,319,272,16,-3,-12
2019-12-31,Snoqualmie,699,11,18,13,10,-15,-9
2019-12-31,Marysville,419,80,123,116,18,-3,-14
2019-12-31,Lakewood,342,32,57,58,21,-1,-24
2019-12-31,DuPont,354,18,18,6,5,-7,-34
2019-12-31,Auburn,420,70,114,112,19,2,-24
2019-12-31,Mercer Island,1050,11,18,31,70,33,11
2019-12-31,Kent,440,93,129,121,22,0,-22
2019-12-31,Newcastle,862,18,18,19,80,14,64
2019-12-31,Sammamish,950,45,89,56,58,13,-7
2019-12-31,Seattle,550,2461,3138,3214,39,7,-9
2019-12-31,Puyallup,392,130,175,144,25,6,-5
2019-12-31,Olympia,355,155,150,139,16,-6,-19
2019-12-31,Lynnwood,535,81,109,116,45,18,6
2019-12-31,Des Moines,470,21,48,44,48,19,11
2019-12-31,Lake Forest Park,776,11,12,7,56,19,-21
2019-12-31,Kirkland,692,82,143,140,35,1,-14
2019-12-31,Renton,525,117,146,121,37,9,-15
2019-12-31,North Bend,799,19,33,46,86,35,42
2019-12-31,SeaTac,410,23,18,18,44,7,-10
2019-12-31,Issaquah,643,60,71,71,29,-17,-25
2019-12-31,Bellevue,843,78,121,99,42,10,4
2019-12-31,Bothell,634,106,149,113,52,14,2
2019-12-31,Burien,466,29,37,34,44,7,-19
2019-12-31,Edmonds,570,47,52,53,38,-1,-17
2019-12-31,Everett,406,106,158,129,20,0,-15
2019-12-31,Mukilteo,593,14,24,33,29,-16,-39
2019-12-31,Brier,615,9,5,7,82,69,21
2019-12-31,Mill Creek,550,21,34,18,35,13,-30
2019-12-31,Shoreline,600,61,37,44,43,16,-3
2020-01-31,Lakewood,338,58,66,64,19,-2,-19
2020-01-31,Burien,440,36,37,37,50,6,9
2020-01-31,Brier,660,3,3,7,4,-78,-59
2020-01-31,Mercer Island,1342,26,42,39,34,-36,-47
2020-01-31,Snoqualmie,730,15,28,10,6,-4,-26
2020-01-31,Redmond,885,81,109,84,6,-51,-13
2020-01-31,Lynnwood,558,114,117,102,33,-12,5
2020-01-31,Shoreline,616,56,65,47,45,2,15
2020-01-31,Bothell,685,120,145,103,12,-40,-35
2020-01-31,Mill Creek,570,31,38,18,7,-28,-26
2020-01-31,Issaquah,690,59,95,73,10,-19,-54
2020-01-31,Marysville,440,90,134,109,15,-3,-17
2020-01-31,Puyallup,397,168,181,162,9,-16,-22
2020-01-31,Des Moines,465,41,43,38,43,-5,19
2020-01-31,Newcastle,915,21,26,22,8,-72,-36
2020-01-31,Auburn,459,97,154,127,14,-5,-16
2020-01-31,Bellevue,912,122,157,118,7,-35,-45
2020-01-31,Lake Forest Park,942,10,12,6,7,-49,-76
2020-01-31,Seattle,575,2953,3951,3378,16,-23,-23
2020-01-31,North Bend,633,20,46,43,27,-59,-3
2020-01-31,SeaTac,410,14,22,21,32,-12,6
2020-01-31,Edmonds,623,58,46,41,21,-17,-5
2020-01-31,Kirkland,940,92,142,128,8,-27,-29
2020-01-31,Sammamish,1009,66,109,62,6,-52,-15
2020-01-31,Renton,518,137,162,130,7,-30,-36
2020-01-31,Everett,418,130,161,123,8,-12,-17
2020-01-31,Mukilteo,558,20,27,33,5,-24,-90
2020-01-31,Tukwila,427,13,22,19,36,-24,21
2020-01-31,Mountlake Terrace,579,19,15,10,11,-4,-1
2020-01-31,Bainbridge Island,803,24,34,48,66,14,6
2020-01-31,Kenmore,685,27,29,15,14,-56,-10
2020-01-31,Olympia,360,125,173,155,10,-6,-16
2020-01-31,Seattle,650,812,1081,944,18,-27,-21
2020-01-31,Woodinville,787,36,43,31,7,-41,-45
2020-01-31,Federal Way,410,69,110,70,18,7,-26
2020-01-31,Tacoma,357,282,397,334,9,-7,-9
2020-01-31,DuPont,365,13,13,4,3,-2,-11
2020-01-31,Kent,480,99,143,140,14,-8,-24
2020-02-29,Newcastle,887,19,27,31,6,-2,-8
2020-02-29,Kenmore,690,31,31,23,6,-8,-6
2020-02-29,Snoqualmie,721,29,42,25,4,-2,-20
2020-02-29,Kirkland,915,141,217,192,6,-2,-2
2020-02-29,Kent,450,137,169,154,7,-7,-6
2020-02-29,Des Moines,420,53,60,59,11,-32,-14
2020-02-29,North Bend,768,26,38,48,8,-19,-14
2020-02-29,Seattle,590,3710,5096,4405,7,-9,-12
2020-02-29,Auburn,435,131,156,151,6,-8,-8
2020-02-29,Mercer Island,1489,37,46,50,8,-26,-5
2020-02-29,SeaTac,526,18,26,21,6,-26,-7
2020-02-29,Bothell,644,140,211,149,6,-6,-22
2020-02-29,Seattle,710,997,1315,1175,7,-11,-11
2020-02-29,Puyallup,408,160,260,209,6,-3,-14
2020-02-29,Everett,435,174,214,164,6,-2,-9
2020-02-29,Marysville,450,123,172,153,7,-8,-8
2020-02-29,Mukilteo,727,21,34,38,8,3,-28
2020-02-29,Brier,748,4,4,5,45,41,37
2020-02-29,Burien,493,35,64,48,10,-40,-11
2020-02-29,Lynnwood,567,132,151,120,11,-22,-13
2020-02-29,Federal Way,415,80,150,104,5,-13,-8
2020-02-29,Tukwila,420,17,27,23,6,-30,-9
2020-02-29,Redmond,853,98,139,101,5,-1,-11
2020-02-29,Bainbridge Island,1050,31,62,78,24,-42,12
2020-02-29,Sammamish,995,93,145,100,5,-1,-8
2020-02-29,Woodinville,838,32,68,51,5,-2,-18
2020-02-29,Renton,513,140,220,183,6,-1,-22
2020-02-29,Tacoma,350,356,539,429,5,-4,-9
2020-02-29,Shoreline,614,68,87,70,6,-39,-10
2020-02-29,Mountlake Terrace,578,25,30,19,11,0,3
2020-02-29,Mill Creek,561,42,43,33,6,-1,-8
2020-02-29,Issaquah,724,96,122,94,5,-5,-19
2020-02-29,Olympia,350,159,207,190,5,-5,-19
2020-02-29,Lakewood,330,47,75,71,6,-13,-13
2020-02-29,DuPont,406,14,20,7,4,1,-4
2020-02-29,Lake Forest Park,615,16,21,8,6,-1,-3
2020-02-29,Edmonds,574,62,79,70,7,-14,-5
2020-02-29,Bellevue,995,140,217,185,6,-1,-3
2020-03-31,Tacoma,355,355,389,448,5,0,-2
2020-03-31,Puyallup,399,154,226,217,5,-1,-5
2020-03-31,Seattle,735,742,923,1293,6,-1,-3
2020-03-31,Mercer Island,1333,24,24,51,6,-2,-24
2020-03-31,Marysville,439,90,128,147,6,-1,0
2020-03-31,Olympia,360,137,174,202,5,0,-3
2020-03-31,Bellevue,915,118,134,195,6,0,-4
2020-03-31,Mountlake Terrace,470,17,19,18,4,-7,-3
2020-03-31,Federal Way,435,85,100,102,5,0,-4
2020-03-31,Brier,742,4,6,6,44,-1,26
2020-03-31,Burien,473,38,48,64,6,-4,-3
2020-03-31,Lakewood,341,51,57,72,7,1,0
2020-03-31,Kent,446,126,158,176,5,-2,-6
2020-03-31,Tukwila,450,15,20,27,6,0,-3
2020-03-31,Redmond,880,81,105,128,5,0,-3
2020-03-31,Everett,440,139,184,205,6,0,-4
2020-03-31,Mukilteo,650,25,34,43,7,-1,-28
2020-03-31,Newcastle,939,15,20,35,20,14,13
2020-03-31,Bainbridge Island,714,32,35,77,8,-16,-11
2020-03-31,SeaTac,385,20,18,21,10,4,-2
2020-03-31,North Bend,563,26,32,49,5,-3,-20
2020-03-31,Des Moines,432,32,44,65,5,-6,-5
2020-03-31,Seattle,600,2973,3670,4813,6,-1,-4
2020-03-31,Bothell,680,133,152,168,5,-1,-7
2020-03-31,Snoqualmie,773,22,26,28,3,-1,-4
2020-03-31,Edmonds,610,39,79,74,5,-2,-3
2020-03-31,DuPont,373,20,21,14,3,-1,-4
2020-03-31,Issaquah,805,76,86,109,5,0,-9
2020-03-31,Kirkland,816,102,135,197,5,-1,-4
2020-03-31,Lake Forest Park,713,13,15,12,6,0,-4
2020-03-31,Auburn,445,105,124,166,5,-1,-3
2020-03-31,Lynnwood,522,85,119,144,6,-5,-7
2020-03-31,Renton,533,128,165,197,5,-1,-2
2020-03-31,Mill Creek,659,27,32,38,7,1,-2
2020-03-31,Sammamish,999,90,80,112,6,1,-2
2020-03-31,Kenmore,761,22,29,29,8,2,-5
2020-03-31,Shoreline,595,51,55,60,6,0,-7
2020-03-31,Woodinville,792,38,38,52,4,-1,-9
2020-04-30,Auburn,425,107,145,149,9,4,0
2020-04-30,Kent,463,112,147,174,7,2,1
2020-04-30,Woodinville,825,38,59,55,11,7,-1
2020-04-30,Kenmore,796,25,35,32,9,1,3
2020-04-30,DuPont,421,17,20,9,2,-1,-2
2020-04-30,Renton,523,145,191,191,12,7,5
2020-04-30,Snoqualmie,740,22,40,22,12,9,-2
2020-04-30,Tacoma,350,365,460,421,7,2,0
2020-04-30,Marysville,428,108,118,129,12,6,5
2020-04-30,Mercer Island,1550,16,41,58,32,26,16
2020-04-30,Seattle,699,746,1259,1434,10,4,0
2020-04-30,North Bend,698,27,41,55,4,-1,-8
2020-04-30,Lakewood,361,56,60,65,7,0,-6
2020-04-30,Federal Way,432,110,107,98,7,2,-3
2020-04-30,Burien,507,37,63,62,19,13,11
2020-04-30,Sammamish,1050,72,102,99,11,5,-1
2020-04-30,Bothell,643,106,160,145,8,3,-6
2020-04-30,Kirkland,850,101,193,223,7,2,-2
2020-04-30,Lake Forest Park,652,12,20,16,5,-1,-3
2020-04-30,Puyallup,405,185,276,200,9,4,0
2020-04-30,Edmonds,621,70,93,85,10,5,3
2020-04-30,Bainbridge Island,918,29,58,73,26,18,19
2020-04-30,Newcastle,1154,12,25,37,19,-1,-16
2020-04-30,Des Moines,427,30,48,58,13,8,3
2020-04-30,Redmond,902,71,121,122,5,0,-2
2020-04-30,Everett,450,141,251,204,8,2,2
2020-04-30,Shoreline,606,53,87,66,15,9,5
2020-04-30,Lynnwood,502,80,133,139,9,3,1
2020-04-30,SeaTac,453,19,24,24,13,3,5
2020-04-30,Brier,656,4,5,5,11,-33,4
2020-04-30,Seattle,585,2983,4702,4914,9,3,0
2020-04-30,Mukilteo,635,31,36,39,5,-2,-2
2020-04-30,Issaquah,755,72,106,118,7,2,-5
2020-04-30,Mountlake Terrace,510,20,28,15,8,4,2
2020-04-30,Mill Creek,610,23,40,38,10,3,3
2020-04-30,Olympia,373,143,216,194,7,2,-1
2020-04-30,Tukwila,488,16,25,25,15,9,-6
2020-04-30,Bellevue,990,96,206,231,8,2,0
2020-05-31,Auburn,440,145,186,148,11,2,3
2020-05-31,Olympia,400,209,212,150,6,-1,-1
2020-05-31,Bainbridge Island,885,61,63,67,9,-17,-9
2020-05-31,Tukwila,457,27,27,24,5,-10,-10
2020-05-31,Puyallup,407,271,237,179,6,-3,-1
2020-05-31,Brier,630,6,9,4,14,3,-2
2020-05-31,Newcastle,966,24,27,32,37,18,28
2020-05-31,North Bend,765,31,47,46,7,3,-9
2020-05-31,Bellevue,982,162,230,248,7,-1,-2
2020-05-31,Tacoma,363,462,469,388,7,0,1
2020-05-31,Mountlake Terrace,464,30,9,10,6,-2,-1
2020-05-31,Mukilteo,654,42,22,31,12,7,3
2020-05-31,Mill Creek,627,40,43,27,10,0,1
2020-05-31,Bothell,711,190,221,122,9,1,-7
2020-05-31,Mercer Island,1503,40,50,64,4,-28,-21
2020-05-31,Redmond,853,113,148,126,7,2,-1
2020-05-31,Edmonds,631,85,98,88,7,-3,-6
2020-05-31,Issaquah,850,101,139,119,17,10,5
2020-05-31,SeaTac,423,20,28,16,8,-5,-26
2020-05-31,Kenmore,770,35,35,33,9,0,-9
2020-05-31,Lynnwood,525,140,156,117,7,-2,-3
2020-05-31,Des Moines,440,57,56,56,15,2,9
2020-05-31,Woodinville,905,63,74,56,7,-4,-7
2020-05-31,Seattle,740,1025,1456,1556,8,-2,-4
2020-05-31,Shoreline,637,82,89,62,7,-8,-4
2020-05-31,Lakewood,360,71,67,50,5,-2,0
2020-05-31,DuPont,379,18,31,6,3,1,-2
2020-05-31,Renton,528,169,199,160,10,-2,-6
2020-05-31,Federal Way,425,101,141,99,8,1,-1
2020-05-31,Kent,458,143,188,153,7,0,-3
2020-05-31,Lake Forest Park,750,15,19,12,8,3,-2
2020-05-31,Seattle,615,4387,5241,4788,9,0,-2
2020-05-31,Everett,475,236,224,172,8,0,0
2020-05-31,Sammamish,1049,97,123,94,9,-2,-3
2020-05-31,Burien,500,57,64,70,12,-7,4
2020-05-31,Marysville,430,146,149,120,11,-1,2
2020-05-31,Kirkland,915,157,214,198,9,2,0
2020-05-31,Snoqualmie,741,42,43,27,5,-7,-13
2020-06-30,Lakewood,384,78,74,46,12,7,-3
2020-06-30,Des Moines,480,54,73,62,8,-7,-18
2020-06-30,Edmonds,712,99,126,94,7,0,-8
2020-06-30,Lake Forest Park,685,24,22,14,8,0,-2
2020-06-30,Puyallup,425,266,321,211,5,-1,-7
2020-06-30,Bellevue,990,183,255,280,9,2,-4
2020-06-30,Shoreline,675,83,100,65,7,0,-5
2020-06-30,Mountlake Terrace,605,23,52,19,12,6,6
2020-06-30,Kenmore,660,27,61,46,13,4,-5
2020-06-30,Marysville,453,141,163,123,7,-4,-4
2020-06-30,Kent,465,200,228,179,8,1,-1
2020-06-30,Lynnwood,545,167,171,122,7,0,-4
2020-06-30,Newcastle,918,33,30,29,21,-16,-5
2020-06-30,Seattle,740,1230,1646,1781,8,0,-7
2020-06-30,Renton,530,217,229,181,6,-4,-7
2020-06-30,Federal Way,439,139,153,119,6,-2,-9
2020-06-30,Bothell,694,216,254,136,7,-2,-11
2020-06-30,Auburn,475,183,227,151,7,-4,-3
2020-06-30,Tacoma,385,503,629,431,7,0,0
2020-06-30,Tukwila,470,28,35,21,6,1,-40
2020-06-30,SeaTac,445,27,25,17,5,-3,-7
2020-06-30,Woodinville,833,74,75,45,9,2,-11
2020-06-30,Brier,744,12,13,12,8,-6,-6
2020-06-30,North Bend,779,52,50,40,12,5,3
2020-06-30,Sammamish,1030,120,141,95,7,-2,-21
2020-06-30,Burien,495,57,80,83,7,-5,-4
2020-06-30,Bainbridge Island,997,62,75,73,12,3,0
2020-06-30,Snoqualmie,870,41,39,19,8,3,-11
2020-06-30,Everett,489,255,304,183,9,1,-1
2020-06-30,Issaquah,875,137,152,117,7,-10,-15
2020-06-30,Mill Creek,668,51,34,23,6,-4,-9
2020-06-30,Mukilteo,562,26,47,39,10,-2,-8
2020-06-30,Mercer Island,1630,40,50,66,13,9,-9
2020-06-30,Seattle,622,5021,6020,5129,8,-1,-6
2020-06-30,Kirkland,884,202,218,204,8,-1,-5
2020-06-30,DuPont,410,39,26,8,3,0,-6
2020-06-30,Olympia,423,265,300,167,6,0,-2
2020-06-30,Redmond,940,140,147,129,7,0,-8
2020-07-31,Seattle,756,1197,1748,2077,8,0,-15
2020-07-31,Snoqualmie,752,48,40,20,7,-1,-8
2020-07-31,Tacoma,375,534,592,407,6,-1,-4
2020-07-31,Lakewood,429,60,84,53,8,-4,-13
2020-07-31,DuPont,415,28,18,12,3,0,-5
2020-07-31,Bellevue,1050,185,260,312,8,-1,-12
2020-07-31,Federal Way,450,117,147,93,6,0,-4
2020-07-31,Kirkland,900,190,237,213,8,0,-9
2020-07-31,Bainbridge Island,895,68,61,64,8,-4,-17
2020-07-31,Everett,495,242,316,203,7,-2,-7
2020-07-31,Mountlake Terrace,550,33,41,18,6,-6,0
2020-07-31,Mukilteo,665,35,44,34,9,-1,-17
2020-07-31,Seattle,630,4976,5958,5204,7,-1,-11
2020-07-31,Mill Creek,702,37,47,17,13,7,-9
2020-07-31,Sammamish,1096,122,131,78,6,-1,-25
2020-07-31,Tukwila,438,27,27,26,7,1,-15
2020-07-31,Edmonds,638,109,141,99,7,0,-11
2020-07-31,Lake Forest Park,830,21,18,10,6,-2,-16
2020-07-31,Kent,499,180,214,148,6,-2,-7
2020-07-31,Newcastle,998,27,28,29,8,-13,-18
2020-07-31,Renton,546,212,209,142,6,0,-5
2020-07-31,Olympia,400,256,250,119,6,0,-6
2020-07-31,Shoreline,660,93,104,66,7,0,-9
2020-07-31,Brier,663,10,11,4,14,6,1
2020-07-31,Bothell,688,214,194,113,7,0,-18
2020-07-31,Puyallup,430,272,284,157,6,1,-7
2020-07-31,Redmond,973,134,157,96,6,-1,-8
2020-07-31,Lynnwood,565,161,150,95,10,3,-9
2020-07-31,Mercer Island,1754,41,34,47,20,7,2
2020-07-31,Marysville,450,150,155,92,6,-1,-7
2020-07-31,Des Moines,415,59,71,49,8,0,-12
2020-07-31,Auburn,466,209,209,153,6,-1,-10
2020-07-31,Burien,520,67,90,80,8,1,-4
2020-07-31,Kenmore,728,42,50,39,8,-5,-12
2020-07-31,Woodinville,945,77,84,53,7,-2,-26
2020-07-31,North Bend,801,36,39,28,5,-7,-18
2020-07-31,SeaTac,355,22,25,23,8,3,-2
2020-07-31,Issaquah,829,141,128,113,9,2,-14
2020-08-31,Mercer Island,1549,50,46,43,12,-8,-27
2020-08-31,Olympia,411,266,248,142,5,-1,-7
2020-08-31,Mountlake Terrace,502,42,35,11,6,0,-4
2020-08-31,Bothell,700,233,221,95,6,-1,-15
2020-08-31,Tukwila,485,20,34,31,6,-1,-11
2020-08-31,Renton,571,214,201,128,6,0,-19
2020-08-31,Mukilteo,610,41,42,30,8,-1,-14
2020-08-31,Lake Forest Park,803,18,29,12,7,1,-35
2020-08-31,Newcastle,968,24,32,26,8,0,-37
2020-08-31,Kenmore,730,51,43,27,10,2,-17
2020-08-31,Seattle,640,5304,5643,4969,7,0,-14
2020-08-31,Woodinville,925,79,61,36,6,-1,-23
2020-08-31,Kent,495,219,202,109,6,0,-7
2020-08-31,Sammamish,1098,129,125,70,6,0,-20
2020-08-31,Federal Way,450,145,137,90,7,1,-11
2020-08-31,Everett,500,298,271,150,7,0,-11
2020-08-31,Mill Creek,619,45,46,17,6,-7,-16
2020-08-31,Edmonds,685,121,127,98,7,0,-18
2020-08-31,North Bend,850,33,40,21,5,0,-12
2020-08-31,Kirkland,865,211,206,191,9,1,-14
2020-08-31,Lakewood,381,74,84,67,8,0,-3
2020-08-31,Puyallup,430,298,255,142,5,-1,-13
2020-08-31,SeaTac,440,17,38,27,5,-3,-10
2020-08-31,Snoqualmie,845,34,22,9,5,-2,-20
2020-08-31,Burien,517,69,70,81,7,-1,-11
2020-08-31,Redmond,840,159,135,80,6,0,-14
2020-08-31,Des Moines,467,67,62,50,11,3,-16
2020-08-31,Bainbridge Island,1005,68,71,68,11,3,-19
2020-08-31,Tacoma,390,527,460,348,6,0,-5
2020-08-31,Brier,675,12,9,4,5,-9,-21
2020-08-31,Lynnwood,580,173,134,79,8,-2,-15
2020-08-31,Seattle,745,1304,1658,2221,7,-1,-19
2020-08-31,Marysville,465,161,150,74,7,1,-13
2020-08-31,Issaquah,810,133,109,75,6,-3,-15
2020-08-31,Shoreline,679,89,105,90,7,0,-22
2020-08-31,Auburn,493,180,173,129,7,1,-8
2020-08-31,DuPont,408,16,18,7,6,3,-1
2020-08-31,Bellevue,1096,220,294,305,7,-1,-8
2020-09-30,Sammamish,1218,142,94,51,6,0,-15
2020-09-30,Shoreline,650,73,94,94,7,0,-6
2020-09-30,Seattle,635,5581,5161,4711,7,0,-12
2020-09-30,Mercer Island,1505,38,39,44,9,-3,-5
2020-09-30,Everett,465,286,275,164,6,-1,-10
2020-09-30,Burien,489,82,64,64,11,4,-12
2020-09-30,Bainbridge Island,1087,62,63,54,7,-4,-37
2020-09-30,Kirkland,905,229,222,194,7,-2,-12
2020-09-30,Mountlake Terrace,527,40,36,18,6,0,-2
2020-09-30,Newcastle,873,28,20,16,12,4,-4
2020-09-30,Brier,753,7,14,4,5,0,-52
2020-09-30,SeaTac,420,37,30,24,6,1,-4
2020-09-30,Olympia,403,232,219,140,5,0,-9
2020-09-30,Bellevue,1133,312,276,272,7,0,-14
2020-09-30,Tacoma,372,505,541,360,6,0,-11
2020-09-30,DuPont,410,21,17,5,4,-2,0
2020-09-30,Lynnwood,575,149,186,90,7,-1,-18
2020-09-30,Seattle,747,1300,1411,2128,9,2,-9
2020-09-30,Auburn,483,200,155,105,7,0,-5
2020-09-30,Mill Creek,670,47,49,19,6,0,-24
2020-09-30,Lakewood,381,75,77,62,5,-3,-13
2020-09-30,Issaquah,770,133,140,84,7,1,-24
2020-09-30,Bothell,750,233,190,99,5,-1,-18
2020-09-30,Renton,560,234,189,122,7,1,-15
2020-09-30,Kenmore,790,43,47,21,9,-1,-11
2020-09-30,Des Moines,470,58,56,51,9,-2,-17
2020-09-30,Kent,495,231,208,123,7,1,-6
2020-09-30,Mukilteo,675,51,43,25,5,-3,-15
2020-09-30,Woodinville,922,56,61,37,7,1,-17
2020-09-30,Tukwila,502,19,22,29,8,2,-17
2020-09-30,Federal Way,440,142,115,81,6,-1,-8
2020-09-30,Redmond,895,156,104,69,6,0,-9
2020-09-30,Marysville,470,188,131,67,6,-1,-12
2020-09-30,Puyallup,426,302,259,141,5,0,-15
2020-09-30,Edmonds,701,137,117,84,6,-1,-11
2020-09-30,North Bend,811,48,36,14,5,0,-53
2020-09-30,Lake Forest Park,690,26,25,14,6,-1,-8
2020-09-30,Snoqualmie,839,33,27,4,9,4,-20
2020-10-31,Newcastle,897,26,14,15,19,7,-14
2020-10-31,North Bend,884,42,21,8,6,1,-19
2020-10-31,Auburn,480,175,98,79,6,-1,-12
2020-10-31,Kenmore,745,50,23,21,7,-2,-25
2020-10-31,Kent,490,182,112,77,6,-1,-10
2020-10-31,Mukilteo,675,38,19,8,7,2,-38
2020-10-31,Issaquah,835,110,78,57,6,-1,-39
2020-10-31,Everett,473,237,133,110,6,0,-14
2020-10-31,Tukwila,379,24,15,21,7,-1,-6
2020-10-31,Federal Way,447,109,88,62,6,0,-12
2020-10-31,Sammamish,1120,104,61,30,6,0,-42
2020-10-31,Seattle,740,1062,808,1684,12,3,-13
2020-10-31,SeaTac,423,26,33,26,13,7,-6
2020-10-31,Marysville,456,133,87,46,8,2,-9
2020-10-31,Edmonds,686,98,65,56,7,1,-33
2020-10-31,Tacoma,395,433,366,271,6,0,-13
2020-10-31,Lakewood,385,64,50,47,7,2,-2
2020-10-31,Shoreline,645,74,49,57,8,1,-12
2020-10-31,Mill Creek,681,47,26,4,5,-1,-6
2020-10-31,Renton,545,174,125,86,6,-1,-24
2020-10-31,Des Moines,465,59,37,40,10,1,-18
2020-10-31,Lynnwood,580,148,104,50,6,-1,-13
2020-10-31,Lake Forest Park,741,19,10,9,7,1,-7
2020-10-31,Bothell,723,160,108,53,5,0,-24
2020-10-31,Redmond,933,112,61,44,6,0,-18
2020-10-31,Bellevue,1188,237,162,204,11,4,-7
2020-10-31,Puyallup,439,265,156,88,6,1,-15
2020-10-31,Mercer Island,1695,33,12,28,14,5,-3
2020-10-31,Olympia,405,215,153,97,6,1,-22
2020-10-31,DuPont,425,15,9,2,5,1,0
2020-10-31,Burien,504,59,41,52,8,-3,-22
2020-10-31,Mountlake Terrace,565,17,17,7,7,1,-7
2020-10-31,Bainbridge Island,970,64,26,37,8,1,-73
2020-10-31,Brier,713,14,2,1,5,0,-50
2020-10-31,Snoqualmie,800,26,13,3,6,-3,-13
2020-10-31,Seattle,630,4477,2984,3465,7,0,-16
2020-10-31,Woodinville,1000,58,35,20,6,-1,-13
2020-10-31,Kirkland,925,178,128,149,7,0,-1
2020-11-30,SeaTac,455,37,17,17,13,0,-24
2020-11-30,Lakewood,375,68,53,37,7,0,-15
2020-11-30,Newcastle,903,26,8,8,9,-10,-57
2020-11-30,Shoreline,650,93,48,41,19,11,-8
2020-11-30,Marysville,469,154,66,29,6,-2,-15
2020-11-30,Kenmore,757,35,16,14,6,-1,-45
2020-11-30,Woodinville,980,56,25,15,6,0,-32
2020-11-30,Auburn,502,153,82,45,7,1,-10
2020-11-30,Snoqualmie,835,22,23,5,5,-1,-20
2020-11-30,Burien,518,53,41,43,19,11,-18
2020-11-30,Issaquah,785,102,37,37,6,0,-40
2020-11-30,Lynnwood,575,162,67,18,6,0,-21
2020-11-30,Bothell,718,164,109,41,6,1,-32
2020-11-30,Redmond,915,93,40,25,9,3,-14
2020-11-30,Brier,1050,5,5,1,13,8,0
2020-11-30,Tacoma,399,529,279,188,6,0,-13
2020-11-30,Federal Way,450,107,72,35,7,1,-22
2020-11-30,Puyallup,433,250,117,66,6,0,-13
2020-11-30,Mercer Island,2213,32,17,21,20,6,-17
2020-11-30,Des Moines,472,58,23,24,12,2,-17
2020-11-30,Mountlake Terrace,575,31,21,6,8,1,-19
2020-11-30,North Bend,854,42,11,7,6,0,-45
2020-11-30,DuPont,430,19,8,1,6,1,-6
2020-11-30,Bainbridge Island,849,43,20,26,22,14,-30
2020-11-30,Kirkland,910,179,78,101,12,5,-22
2020-11-30,Everett,485,215,134,73,8,2,-12
2020-11-30,Seattle,625,4419,2474,2475,9,2,-23
2020-11-30,Sammamish,1159,102,35,22,7,1,-38
2020-11-30,Kent,460,175,97,47,5,-1,-17
2020-11-30,Olympia,405,203,133,77,5,-1,-17
2020-11-30,Edmonds,643,96,41,33,10,3,-29
2020-11-30,Tukwila,455,29,18,17,7,0,-26
2020-11-30,Lake Forest Park,710,16,15,8,7,0,-30
2020-11-30,Renton,552,188,116,66,7,1,-21
2020-11-30,Bellevue,1063,193,111,137,8,-3,-24
2020-11-30,Seattle,725,1060,650,1262,19,7,-16
2020-11-30,Mill Creek,652,44,18,2,5,0,-17
2020-11-30,Mukilteo,658,37,19,9,7,0,-38
2020-12-31,Mill Creek,738,16,15,4,5,0,-30
2020-12-31,SeaTac,523,17,16,10,10,-3,-34
2020-12-31,Edmonds,695,60,60,32,7,-3,-31
2020-12-31,Seattle,626,2873,3371,2271,10,1,-29
2020-12-31,Mukilteo,680,18,24,8,9,2,-20
2020-12-31,Everett,473,171,154,56,6,-2,-14
2020-12-31,Brier,870,7,8,3,3,-10,-79
2020-12-31,Kirkland,980,116,133,90,20,8,-15
2020-12-31,Burien,491,46,35,39,20,1,-24
2020-12-31,Issaquah,747,60,76,34,7,1,-22
2020-12-31,North Bend,938,22,30,8,21,15,-65
2020-12-31,Snoqualmie,830,21,25,4,5,0,-5
2020-12-31,Woodinville,900,33,31,19,5,-1,-43
2020-12-31,Marysville,500,81,81,37,6,0,-12
2020-12-31,Bainbridge Island,842,28,18,21,13,-9,-39
2020-12-31,Mountlake Terrace,493,20,20,3,7,-1,-8
2020-12-31,Sammamish,1185,51,67,19,5,-2,-53
2020-12-31,Kent,516,116,107,44,6,1,-16
2020-12-31,Mercer Island,1930,13,24,17,10,-10,-60
2020-12-31,Auburn,477,86,123,57,6,-1,-13
2020-12-31,Renton,508,131,134,51,7,0,-30
2020-12-31,Lake Forest Park,715,19,14,7,6,-1,-50
2020-12-31,Kenmore,799,22,30,14,19,13,-51
2020-12-31,Olympia,425,135,147,73,7,2,-9
2020-12-31,Lynnwood,635,75,89,33,6,0,-39
