,Date,Region,pct_change
511,2018-09-30,Brier,23.636363636363633
512,2018-10-31,Brier,-16.176470588235293
513,2018-11-30,Brier,-12.28070175438597
514,2018-12-31,Brier,3.0000000000000027
515,2019-01-31,Brier,1.1650485436893288
516,2019-02-28,Brier,53.358925143953925
517,2019-03-31,Brier,8.886107634543183
518,2019-04-30,Brier,-28.16091954022989
519,2019-05-31,Brier,4.960000000000009
520,2019-06-30,Brier,2.8963414634146423
521,2019-07-31,Brier,6.5185185185185235
522,2019-08-31,Brier,-16.550764951321284
523,2019-09-30,Brier,23.83333333333333
524,2019-10-31,Brier,-18.438761776581426
525,2019-11-30,Brier,-2.310231023102305
526,2019-12-31,Brier,3.8851351351351315
527,2020-01-31,Brier,7.317073170731714
528,2020-02-29,Brier,13.33333333333333
529,2020-03-31,Brier,-0.8021390374331583
530,2020-04-30,Brier,-11.590296495956876
531,2020-05-31,Brier,-3.963414634146345
532,2020-06-30,Brier,18.0952380952381
533,2020-07-31,Brier,-10.88709677419355
534,2020-08-31,Brier,1.8099547511312153
535,2020-09-30,Brier,11.555555555555564
536,2020-10-31,Brier,-5.312084993359889
537,2020-11-30,Brier,47.26507713884993
538,2020-12-31,Brier,-17.14285714285714
539,2021-01-31,Brier,-18.620689655172416
540,2012-02-29,Burien,7.182320441988943
541,2012-03-31,Burien,8.762886597938135
542,2012-04-30,Burien,-8.056872037914697
543,2012-05-31,Burien,13.4020618556701
544,2012-06-30,Burien,6.818181818181812
545,2012-07-31,Burien,-25.531914893617024
546,2012-08-31,Burien,10.857142857142854
547,2012-09-30,Burien,4.123711340206193
548,2012-10-31,Burien,18.811881188118807
549,2012-11-30,Burien,-3.3333333333333326
550,2012-12-31,Burien,-20.68965517241379
551,2013-01-31,Burien,16.84782608695652
552,2013-02-28,Burien,-11.627906976744185
553,2013-03-31,Burien,27.368421052631575
554,2013-04-30,Burien,3.305785123966931
555,2013-05-31,Burien,-4.0000000000000036
556,2013-06-30,Burien,4.166666666666674
557,2013-07-31,Burien,10.000000000000009
558,2013-08-31,Burien,-10.909090909090914
559,2013-09-30,Burien,0.0
560,2013-10-31,Burien,2.0408163265306145
561,2013-11-30,Burien,-7.9999999999999964
562,2013-12-31,Burien,-4.7826086956521685
563,2014-01-31,Burien,15.981735159817356
564,2014-02-28,Burien,3.543307086614167
565,2014-03-31,Burien,3.4220532319391594
566,2014-04-30,Burien,-8.088235294117652
567,2014-05-31,Burien,6.800000000000006
568,2014-06-30,Burien,5.992509363295873
569,2014-07-31,Burien,-9.893992932862194
570,2014-08-31,Burien,10.98039215686275
571,2014-09-30,Burien,-13.427561837455826
572,2014-10-31,Burien,9.795918367346946
573,2014-11-30,Burien,2.230483271375472
574,2014-12-31,Burien,-9.090909090909093
575,2015-01-31,Burien,4.0000000000000036
576,2015-02-28,Burien,-5.384615384615388
577,2015-03-31,Burien,16.260162601626014
578,2015-04-30,Burien,8.391608391608397
579,2015-05-31,Burien,0.0
580,2015-06-30,Burien,0.0
581,2015-07-31,Burien,4.8387096774193505
582,2015-08-31,Burien,-10.769230769230765
583,2015-09-30,Burien,1.724137931034475
584,2015-10-31,Burien,3.7288135593220417
585,2015-11-30,Burien,7.843137254901955
586,2015-12-31,Burien,-1.8181818181818188
587,2016-01-31,Burien,2.777777777777768
588,2016-02-29,Burien,15.615615615615619
589,2016-03-31,Burien,-15.58441558441559
590,2016-04-30,Burien,13.846153846153841
591,2016-05-31,Burien,3.513513513513522
592,2016-06-30,Burien,-2.088772845953002
593,2016-07-31,Burien,-4.800000000000004
594,2016-08-31,Burien,-7.002801120448177
595,2016-09-30,Burien,7.2289156626506035
596,2016-10-31,Burien,-9.26966292134831
597,2016-11-30,Burien,8.359133126934992
